crn, julian, press, theta, sigma, temp, sal, oxy, xmiss, fluor, nit, 
#, day, dbar, ITS-90, kg/m3, ITS-90, PSS-78, umol/kg, %, ug/l, umol/kg, 
215, 7664,  158.0, 19.7369,  24.916, 19.7659, 35.1104,   195.5,  -9.000,  0.1974,   4.604,
215, 7664,  160.0, 19.6610,  24.928, 19.6903, 35.0992,   195.9,  -9.000,  0.1753,   4.824,
215, 7664,  162.0, 19.5938,  24.940, 19.6234, 35.0921,   195.7,  -9.000,  0.1622,   4.846,
215, 7664,  164.0, 19.5278,  24.950, 19.5577, 35.0826,   195.3,  -9.000,  0.1566,   4.758,
215, 7664,  166.0, 19.4439,  24.963, 19.4740, 35.0718,   194.6,  -9.000,  0.1419,   4.876,
215, 7664,  168.0, 19.3351,  24.981, 19.3655, 35.0584,   194.2,  -9.000,  0.1295,   4.876,
215, 7664,  170.0, 19.2594,  24.994, 19.2900, 35.0499,   193.8,  -9.000,  0.1270,   4.769,
215, 7664,  172.0, 19.1843,  25.006, 19.2152, 35.0410,   193.5,  -9.000,  0.1148,   4.811,
215, 7664,  174.0, 19.1066,  25.019, 19.1378, 35.0311,   193.3,  -9.000,  0.1060,   5.033,
215, 7664,  176.0, 19.0100,  25.033, 19.0414, 35.0175,   193.2,  -9.000,  0.0965,   4.889,
215, 7664,  178.0, 18.9098,  25.048, 18.9415, 35.0035,   193.0,  -9.000,  0.0916,   4.939,
215, 7664,  180.0, 18.8229,  25.061, 18.8548, 34.9915,   193.2,  -9.000,  0.0953,   4.987,
215, 7664,  182.0, 18.7283,  25.075, 18.7605, 34.9791,   193.1,  -9.000,  0.0854,   5.179,
215, 7664,  184.0, 18.6662,  25.084, 18.6987, 34.9702,   192.8,  -9.000,  0.0825,   5.268,
215, 7664,  186.0, 18.5823,  25.096, 18.6150, 34.9575,   193.1,  -9.000,  0.0794,   5.193,
215, 7664,  188.0, 18.4701,  25.112, 18.5030, 34.9423,   193.0,  -9.000,  0.0774,   5.283,
215, 7664,  190.0, 18.3589,  25.128, 18.3920, 34.9261,   193.1,  -9.000,  0.0712,   5.456,
215, 7664,  192.0, 18.2487,  25.143, 18.2821, 34.9105,   193.5,  -9.000,  0.0732,   5.538,
215, 7664,  194.0, 18.1518,  25.157, 18.1854, 34.8971,   194.3,  -9.000,  0.0718,   5.482,
215, 7664,  196.0, 18.0581,  25.169, 18.0919, 34.8834,   194.9,  -9.000,  0.0736,   5.482,
215, 7664,  198.0, 17.9115,  25.190, 17.9454, 34.8627,   195.2,  -9.000,  0.0748,   5.725,
215, 7664,  200.0, 17.7918,  25.206, 17.8259, 34.8456,   195.4,  -9.000,  0.0709,   5.696,
216, 7704,    2.0, 26.1611,  23.207, 26.1616, 35.2942,   204.5,  -9.000,  0.1454,   4.017,
216, 7704,    4.0, 26.1624,  23.208, 26.1633, 35.2956,   204.8,  -9.000,  0.1556,   4.055,
216, 7704,    6.0, 26.1627,  23.206, 26.1641, 35.2932,   204.6,  -9.000,  0.1525,   4.128,
216, 7704,    8.0, 26.1639,  23.205, 26.1657, 35.2930,   204.6,  -9.000,  0.1554,   3.934,
216, 7704,   10.0, 26.1637,  23.206, 26.1660, 35.2936,   204.7,  -9.000,  0.1561,   3.942,
216, 7704,   12.0, 26.1641,  23.205, 26.1668, 35.2931,   204.8,  -9.000,  0.1572,   4.072,
216, 7704,   14.0, 26.1644,  23.206, 26.1675, 35.2937,   204.7,  -9.000,  0.1672,   3.981,
216, 7704,   16.0, 26.1647,  23.205, 26.1683, 35.2937,   204.7,  -9.000,  0.1546,   4.014,
216, 7704,   18.0, 26.1645,  23.206, 26.1685, 35.2937,   204.7,  -9.000,  0.1602,   4.059,
216, 7704,   20.0, 26.1643,  23.206, 26.1688, 35.2938,   204.9,  -9.000,  0.1648,   4.102,
216, 7704,   22.0, 26.1643,  23.206, 26.1693, 35.2938,   204.8,  -9.000,  0.1656,   3.984,
216, 7704,   24.0, 26.1644,  23.206, 26.1698, 35.2938,   204.8,  -9.000,  0.1663,   3.997,
216, 7704,   26.0, 26.1641,  23.206, 26.1699, 35.2938,   204.7,  -9.000,  0.1626,   4.025,
216, 7704,   28.0, 26.1631,  23.206, 26.1694, 35.2939,   204.7,  -9.000,  0.1696,   3.963,
216, 7704,   30.0, 26.1630,  23.205, 26.1698, 35.2931,   204.9,  -9.000,  0.1673,   3.779,
216, 7704,   32.0, 26.1599,  23.207, 26.1671, 35.2942,   205.0,  -9.000,  0.1701,   4.090,
216, 7704,   34.0, 26.1510,  23.211, 26.1586, 35.2949,   205.3,  -9.000,  0.1723,   4.093,
216, 7704,   36.0, 26.1366,  23.216, 26.1447, 35.2967,   206.0,  -9.000,  0.1783,   3.928,
216, 7704,   38.0, 26.1338,  23.218, 26.1423, 35.2970,   206.3,  -9.000,  0.1821,   4.042,
216, 7704,   40.0, 26.1327,  23.218, 26.1417, 35.2971,   206.3,  -9.000,  0.1778,   3.915,
216, 7704,   42.0, 26.1216,  23.221, 26.1311, 35.2972,   206.4,  -9.000,  0.1864,   3.904,
216, 7704,   44.0, 26.0866,  23.232, 26.0965, 35.2959,   207.1,  -9.000,  0.1881,   4.027,
216, 7704,   46.0, 26.0225,  23.249, 26.0327, 35.2924,   207.9,  -9.000,  0.2016,   3.909,
216, 7704,   48.0, 25.9606,  23.267, 25.9713, 35.2906,   208.8,  -9.000,  0.2058,   3.914,
216, 7704,   50.0, 25.8787,  23.289, 25.8898, 35.2868,   209.8,  -9.000,  0.2290,   4.035,
216, 7704,   52.0, 25.8274,  23.306, 25.8390, 35.2882,   210.6,  -9.000,  0.2287,   4.106,
216, 7704,   54.0, 25.7361,  23.338, 25.7481, 35.2930,   211.6,  -9.000,  0.2443,   3.902,
216, 7704,   56.0, 25.5915,  23.383, 25.6039, 35.2932,   213.9,  -9.000,  0.2448,   3.756,
216, 7704,   58.0, 25.3501,  23.456, 25.3629, 35.2914,   217.2,  -9.000,  0.2734,   3.817,
216, 7704,   60.0, 25.1789,  23.505, 25.1919, 35.2869,   219.9,  -9.000,  0.2893,   3.705,
216, 7704,   62.0, 25.0084,  23.557, 25.0219, 35.2867,   220.4,  -9.000,  0.3011,   3.838,
216, 7704,   64.0, 24.8428,  23.611, 24.8567, 35.2915,   220.6,  -9.000,  0.3233,   3.741,
216, 7704,   66.0, 24.6599,  23.668, 24.6741, 35.2932,   220.8,  -9.000,  0.3388,   3.666,
216, 7704,   68.0, 24.4478,  23.732, 24.4623, 35.2941,   221.2,  -9.000,  0.3408,   3.684,
216, 7704,   70.0, 24.2556,  23.787, 24.2705, 35.2908,   221.5,  -9.000,  0.3489,   3.675,
216, 7704,   72.0, 24.0118,  23.858, 24.0270, 35.2890,   221.1,  -9.000,  0.3760,   3.524,
216, 7704,   74.0, 23.7838,  23.928, 23.7992, 35.2916,   221.7,  -9.000,  0.3747,   3.665,
216, 7704,   76.0, 23.6017,  23.981, 23.6175, 35.2906,   221.8,  -9.000,  0.3929,   3.421,
216, 7704,   78.0, 23.4463,  24.027, 23.4625, 35.2920,   222.2,  -9.000,  0.4214,   3.345,
216, 7704,   80.0, 23.2836,  24.076, 23.3001, 35.2934,   222.3,  -9.000,  0.4153,   3.470,
216, 7704,   82.0, 23.1492,  24.119, 23.1661, 35.2994,   221.8,  -9.000,  0.4562,   3.492,
216, 7704,   84.0, 23.0158,  24.162, 23.0330, 35.3055,   221.7,  -9.000,  0.4374,   3.347,
216, 7704,   86.0, 22.8758,  24.205, 22.8933, 35.3081,   219.7,  -9.000,  0.4668,   3.297,
216, 7704,   88.0, 22.7810,  24.234, 22.7988, 35.3114,   218.9,  -9.000,  0.5140,   3.250,
216, 7704,   90.0, 22.6672,  24.269, 22.6854, 35.3145,   219.3,  -9.000,  0.5017,   3.469,
216, 7704,   92.0, 22.5074,  24.317, 22.5259, 35.3177,   219.7,  -9.000,  0.5546,   3.266,
216, 7704,   94.0, 22.3928,  24.352, 22.4117, 35.3199,   220.4,  -9.000,  0.5581,   3.137,
216, 7704,   96.0, 22.2907,  24.383, 22.3099, 35.3235,   220.4,  -9.000,  0.5948,   3.288,
216, 7704,   98.0, 22.2040,  24.410, 22.2235, 35.3263,   220.1,  -9.000,  0.6472,   3.312,
216, 7704,  100.0, 22.1158,  24.438, 22.1356, 35.3307,   220.1,  -9.000,  0.6517,   3.301,
216, 7704,  102.0, 22.0139,  24.468, 22.0341, 35.3323,   219.4,  -9.000,  0.6508,   3.071,
216, 7704,  104.0, 21.9253,  24.493, 21.9459, 35.3327,   217.3,  -9.000,  0.6611,   3.404,
216, 7704,  106.0, 21.8273,  24.522, 21.8481, 35.3344,   215.9,  -9.000,  0.7113,   3.066,
216, 7704,  108.0, 21.7300,  24.549, 21.7512, 35.3353,   215.0,  -9.000,  0.6621,   3.104,
216, 7704,  110.0, 21.6403,  24.576, 21.6618, 35.3366,   213.5,  -9.000,  0.7215,   3.165,
216, 7704,  112.0, 21.5918,  24.591, 21.6137, 35.3392,   212.8,  -9.000,  0.6981,   3.363,
216, 7704,  114.0, 21.5435,  24.607, 21.5657, 35.3422,   213.4,  -9.000,  0.6335,   3.276,
216, 7704,  116.0, 21.4729,  24.623, 21.4955, 35.3384,   213.2,  -9.000,  0.6262,   3.227,
216, 7704,  118.0, 21.4033,  24.641, 21.4262, 35.3370,   211.9,  -9.000,  0.6441,   3.290,
216, 7704,  120.0, 21.3372,  24.658, 21.3605, 35.3348,   210.1,  -9.000,  0.5846,   3.277,
216, 7704,  122.0, 21.2408,  24.680, 21.2644, 35.3288,   209.8,  -9.000,  0.5653,   3.163,
216, 7704,  124.0, 21.1741,  24.696, 21.1980, 35.3266,   209.8,  -9.000,  0.5432,   3.418,
216, 7704,  126.0, 21.1246,  24.708, 21.1488, 35.3243,   209.3,  -9.000,  0.5163,   3.405,
216, 7704,  128.0, 21.0621,  24.723, 21.0867, 35.3209,   208.8,  -9.000,  0.4794,   3.608,
216, 7704,  130.0, 20.9926,  24.738, 21.0175, 35.3167,   208.7,  -9.000,  0.4427,   3.581,
216, 7704,  132.0, 20.9197,  24.753, 20.9450, 35.3097,   208.4,  -9.000,  0.4193,   3.515,
216, 7704,  134.0, 20.8388,  24.767, 20.8643, 35.2996,   208.0,  -9.000,  0.4239,   3.635,
216, 7704,  136.0, 20.7916,  24.780, 20.8175, 35.2993,   207.8,  -9.000,  0.3402,   3.933,
216, 7704,  138.0, 20.7315,  24.794, 20.7577, 35.2962,   208.0,  -9.000,  0.3330,   3.964,
216, 7704,  140.0, 20.6853,  24.804, 20.7119, 35.2935,   207.1,  -9.000,  0.3082,   3.778,
216, 7704,  142.0, 20.6371,  24.816, 20.6640, 35.2917,   206.4,  -9.000,  0.3110,   3.948,
216, 7704,  144.0, 20.5802,  24.826, 20.6074, 35.2849,   206.4,  -9.000,  0.2756,   3.756,
216, 7704,  146.0, 20.5249,  24.837, 20.5525, 35.2795,   206.2,  -9.000,  0.2614,   4.136,
216, 7704,  148.0, 20.4743,  24.845, 20.5021, 35.2729,   206.1,  -9.000,  0.2535,   4.076,
216, 7704,  150.0, 20.4341,  24.853, 20.4623, 35.2696,   205.6,  -9.000,  0.2356,   4.085,
216, 7704,  152.0, 20.3820,  24.864, 20.4106, 35.2650,   205.5,  -9.000,  0.2115,   4.126,
216, 7704,  154.0, 20.3311,  24.875, 20.3600, 35.2614,   205.2,  -9.000,  0.2019,   4.175,
216, 7704,  156.0, 20.3045,  24.884, 20.3337, 35.2651,   204.2,  -9.000,  0.1810,   4.139,
216, 7704,  158.0, 20.2796,  24.892, 20.3091, 35.2658,   203.6,  -9.000,  0.1913,   4.108,
216, 7704,  160.0, 20.2539,  24.894, 20.2838, 35.2596,   203.5,  -9.000,  0.1785,   3.987,
216, 7704,  162.0, 20.1759,  24.909, 20.2061, 35.2526,   203.3,  -9.000,  0.1697,   3.985,
216, 7704,  164.0, 20.1003,  24.921, 20.1308, 35.2424,   202.4,  -9.000,  0.1547,   4.161,
216, 7704,  166.0, 20.0104,  24.935, 20.0412, 35.2287,   201.8,  -9.000,  0.1398,   4.385,
216, 7704,  168.0, 19.8993,  24.950, 19.9303, 35.2103,   201.1,  -9.000,  0.1304,   4.418,
216, 7704,  170.0, 19.8082,  24.961, 19.8395, 35.1938,   200.7,  -9.000,  0.1234,   4.243,
216, 7704,  172.0, 19.7248,  24.973, 19.7563, 35.1806,   200.7,  -9.000,  0.1085,   4.412,
216, 7704,  174.0, 19.6450,  24.984, 19.6768, 35.1678,   200.4,  -9.000,  0.0907,   4.646,
216, 7704,  176.0, 19.5649,  24.993, 19.5970, 35.1518,   200.3,  -9.000,  0.0900,   4.485,
216, 7704,  178.0, 19.4674,  25.004, 19.4998, 35.1333,   199.7,  -9.000,  0.0816,   4.492,
216, 7704,  180.0, 19.3741,  25.016, 19.4067, 35.1179,   199.2,  -9.000,  0.0774,   4.656,
216, 7704,  182.0, 19.2518,  25.032, 19.2846, 35.0974,   199.1,  -9.000,  0.0713,   4.839,
216, 7704,  184.0, 19.1131,  25.049, 19.1461, 35.0724,   198.5,  -9.000,  0.0680,   5.061,
216, 7704,  186.0, 18.9956,  25.063, 19.0288, 35.0518,   197.3,  -9.000,  0.0644,   5.083,
216, 7704,  188.0, 18.8669,  25.078, 18.9003, 35.0278,   196.4,  -9.000,  0.0579,   5.276,
216, 7704,  190.0, 18.7551,  25.090, 18.7887, 35.0073,   194.9,  -9.000,  0.0579,   5.609,
216, 7704,  192.0, 18.6014,  25.107, 18.6352, 34.9781,   194.3,  -9.000,  0.0530,   5.577,
216, 7704,  194.0, 18.4571,  25.126, 18.4911, 34.9557,   194.0,  -9.000,  0.0514,   5.657,
216, 7704,  196.0, 18.3209,  25.141, 18.3551, 34.9317,   193.1,  -9.000,  0.0503,   5.703,
216, 7704,  198.0, 18.2015,  25.155, 18.2358, 34.9107,   192.6,  -9.000,  0.0466,   6.006,
216, 7704,  200.0, 18.0793,  25.169, 18.1138, 34.8903,   192.7,  -9.000,  0.0441,   6.048,
217, 7740,    2.0, 24.4568,  23.786, 24.4572, 35.3685,   210.4,  -9.000,  0.1651,   3.605,
217, 7740,    4.0, 24.4552,  23.785, 24.4561, 35.3666,   210.3,  -9.000,  0.1724,   3.605,
217, 7740,    6.0, 24.4429,  23.789, 24.4442, 35.3677,   210.4,  -9.000,  0.1541,   3.381,
217, 7740,    8.0, 24.4335,  23.792, 24.4352, 35.3671,   210.3,  -9.000,  0.1538,   3.663,
217, 7740,   10.0, 24.4173,  23.796, 24.4194, 35.3662,   210.4,  -9.000,  0.1608,   3.658,
217, 7740,   12.0, 24.4121,  23.797, 24.4147, 35.3662,   210.4,  -9.000,  0.1603,   3.620,
217, 7740,   14.0, 24.4055,  23.799, 24.4084, 35.3658,   210.4,  -9.000,  0.1657,   3.433,
217, 7740,   16.0, 24.4011,  23.800, 24.4045, 35.3655,   210.5,  -9.000,  0.1674,   3.572,
217, 7740,   18.0, 24.3993,  23.801, 24.4032, 35.3656,   210.6,  -9.000,  0.1723,   3.601,
217, 7740,   20.0, 24.3987,  23.801, 24.4030, 35.3652,   210.6,  -9.000,  0.1714,   3.500,
217, 7740,   22.0, 24.3980,  23.801, 24.4027, 35.3657,   210.4,  -9.000,  0.1748,   3.500,
217, 7740,   24.0, 24.3974,  23.802, 24.4025, 35.3658,   210.5,  -9.000,  0.1811,   3.526,
217, 7740,   26.0, 24.3968,  23.802, 24.4023, 35.3657,   210.5,  -9.000,  0.1923,   3.601,
217, 7740,   28.0, 24.3961,  23.802, 24.4020, 35.3659,   210.5,  -9.000,  0.1831,   3.611,
217, 7740,   30.0, 24.3952,  23.802, 24.4016, 35.3659,   210.5,  -9.000,  0.1894,   3.745,
217, 7740,   32.0, 24.3943,  23.802, 24.4011, 35.3658,   210.5,  -9.000,  0.1944,   3.628,
217, 7740,   34.0, 24.3936,  23.803, 24.4009, 35.3658,   210.5,  -9.000,  0.1922,   3.642,
217, 7740,   36.0, 24.3925,  23.803, 24.4002, 35.3658,   210.5,  -9.000,  0.1972,   3.523,
217, 7740,   38.0, 24.3922,  23.803, 24.4003, 35.3658,   210.4,  -9.000,  0.1997,   3.427,
217, 7740,   40.0, 24.3913,  23.803, 24.3998, 35.3657,   210.5,  -9.000,  0.2066,   3.538,
217, 7740,   42.0, 24.3907,  23.803, 24.3997, 35.3657,   210.4,  -9.000,  0.2131,   3.517,
217, 7740,   44.0, 24.3899,  23.804, 24.3992, 35.3657,   210.3,  -9.000,  0.2227,   3.319,
217, 7740,   46.0, 24.3895,  23.804, 24.3993, 35.3657,   210.4,  -9.000,  0.2237,   3.716,
217, 7740,   48.0, 24.3893,  23.804, 24.3995, 35.3658,   210.5,  -9.000,  0.2211,   3.559,
217, 7740,   50.0, 24.3890,  23.804, 24.3997, 35.3659,   210.4,  -9.000,  0.2294,   3.657,
217, 7740,   52.0, 24.3884,  23.804, 24.3995, 35.3659,   210.5,  -9.000,  0.2295,   3.360,
217, 7740,   54.0, 24.3884,  23.804, 24.3999, 35.3659,   210.4,  -9.000,  0.2410,   3.398,
217, 7740,   56.0, 24.3879,  23.805, 24.3998, 35.3659,   210.4,  -9.000,  0.2268,   3.214,
217, 7740,   58.0, 24.3869,  23.805, 24.3992, 35.3658,   210.5,  -9.000,  0.2483,   3.475,
217, 7740,   60.0, 24.3860,  23.805, 24.3988, 35.3658,   210.4,  -9.000,  0.2562,   3.384,
217, 7740,   62.0, 24.3848,  23.805, 24.3980, 35.3658,   210.5,  -9.000,  0.2474,   3.432,
217, 7740,   64.0, 24.3797,  23.807, 24.3934, 35.3657,   210.7,  -9.000,  0.2600,   3.495,
217, 7740,   66.0, 24.3028,  23.829, 24.3169, 35.3641,   211.5,  -9.000,  0.2614,   3.469,
217, 7740,   68.0, 24.1331,  23.876, 24.1475, 35.3602,   212.9,  -9.000,  0.2931,   3.437,
217, 7740,   70.0, 24.0115,  23.912, 24.0262, 35.3592,   213.8,  -9.000,  0.3382,   3.410,
217, 7740,   72.0, 23.9392,  23.933, 23.9543, 35.3593,   214.3,  -9.000,  0.3282,   3.257,
217, 7740,   74.0, 23.8076,  23.972, 23.8231, 35.3598,   215.2,  -9.000,  0.3519,   3.246,
217, 7740,   76.0, 23.5014,  24.061, 23.5172, 35.3587,   216.7,  -9.000,  0.3737,   3.495,
217, 7740,   78.0, 23.0507,  24.193, 23.0667, 35.3595,   220.4,  -9.000,  0.4497,   3.303,
217, 7740,   80.0, 22.8800,  24.242, 22.8963, 35.3583,   224.6,  -9.000,  0.5214,   3.202,
217, 7740,   82.0, 22.7206,  24.288, 22.7372, 35.3592,   225.3,  -9.000,  0.4773,   3.335,
217, 7740,   84.0, 22.5751,  24.331, 22.5920, 35.3605,   225.1,  -9.000,  0.5243,   3.085,
217, 7740,   86.0, 22.4510,  24.366, 22.4683, 35.3612,   225.1,  -9.000,  0.5894,   3.095,
217, 7740,   88.0, 22.3710,  24.391, 22.3886, 35.3639,   224.7,  -9.000,  0.5736,   3.320,
217, 7740,   90.0, 22.2267,  24.434, 22.2447, 35.3672,   223.8,  -9.000,  0.5842,   3.176,
217, 7740,   92.0, 22.0971,  24.473, 22.1154, 35.3701,   223.2,  -9.000,  0.6391,   2.978,
217, 7740,   94.0, 21.9476,  24.519, 21.9662, 35.3746,   222.1,  -9.000,  0.6590,   3.016,
217, 7740,   96.0, 21.8805,  24.540, 21.8994, 35.3780,   221.2,  -9.000,  0.6959,   2.974,
217, 7740,   98.0, 21.8249,  24.558, 21.8442, 35.3815,   220.4,  -9.000,  0.7098,   3.018,
217, 7740,  100.0, 21.7886,  24.571, 21.8083, 35.3846,   220.1,  -9.000,  0.6895,   2.845,
217, 7740,  102.0, 21.7315,  24.589, 21.7516, 35.3878,   220.1,  -9.000,  0.6741,   3.052,
217, 7740,  104.0, 21.6795,  24.607, 21.6999, 35.3927,   219.6,  -9.000,  0.6947,   2.733,
217, 7740,  106.0, 21.6207,  24.626, 21.6414, 35.3953,   219.1,  -9.000,  0.7135,   2.926,
217, 7740,  108.0, 21.5830,  24.637, 21.6041, 35.3966,   218.5,  -9.000,  0.6726,   2.961,
217, 7740,  110.0, 21.5616,  24.643, 21.5831, 35.3971,   217.2,  -9.000,  0.6608,   3.172,
217, 7740,  112.0, 21.5317,  24.653, 21.5536, 35.3987,   217.4,  -9.000,  0.6704,   2.946,
217, 7740,  114.0, 21.4921,  24.665, 21.5143, 35.4006,   217.0,  -9.000,  0.6332,   2.799,
217, 7740,  116.0, 21.4539,  24.676, 21.4765, 35.4014,   216.2,  -9.000,  0.6737,   2.972,
217, 7740,  118.0, 21.4147,  24.688, 21.4377, 35.4026,   215.6,  -9.000,  0.6010,   3.004,
217, 7740,  120.0, 21.3746,  24.700, 21.3979, 35.4030,   215.2,  -9.000,  0.5937,   2.939,
217, 7740,  122.0, 21.3371,  24.710, 21.3608, 35.4036,   214.8,  -9.000,  0.5634,   2.435,
217, 7740,  124.0, 21.2970,  24.721, 21.3210, 35.4037,   213.9,  -9.000,  0.5554,   2.897,
217, 7740,  126.0, 21.2625,  24.731, 21.2869, 35.4040,   212.7,  -9.000,  0.5292,   3.101,
217, 7740,  128.0, 21.2331,  24.740, 21.2579, 35.4045,   212.3,  -9.000,  0.4724,   2.947,
217, 7740,  130.0, 21.2023,  24.748, 21.2274, 35.4045,   211.7,  -9.000,  0.4543,   3.032,
217, 7740,  132.0, 21.1718,  24.756, 21.1973, 35.4046,   211.0,  -9.000,  0.4289,   3.006,
217, 7740,  134.0, 21.1390,  24.765, 21.1648, 35.4046,   210.4,  -9.000,  0.4116,   2.931,
217, 7740,  136.0, 21.1031,  24.775, 21.1293, 35.4045,   209.1,  -9.000,  0.3866,   3.032,
217, 7740,  138.0, 21.0681,  24.784, 21.0946, 35.4038,   207.9,  -9.000,  0.3836,   3.147,
217, 7740,  140.0, 21.0312,  24.794, 21.0581, 35.4034,   207.2,  -9.000,  0.3432,   3.221,
217, 7740,  142.0, 20.9890,  24.805, 21.0162, 35.4026,   206.5,  -9.000,  0.3162,   3.280,
217, 7740,  144.0, 20.9540,  24.814, 20.9816, 35.4016,   206.2,  -9.000,  0.2991,   3.260,
217, 7740,  146.0, 20.9230,  24.822, 20.9509, 35.4009,   205.9,  -9.000,  0.2702,   3.260,
217, 7740,  148.0, 20.9028,  24.826, 20.9311, 35.4003,   205.8,  -9.000,  0.2546,   3.548,
217, 7740,  150.0, 20.8760,  24.833, 20.9047, 35.3995,   205.6,  -9.000,  0.2501,   3.431,
217, 7740,  152.0, 20.8413,  24.842, 20.8703, 35.3984,   205.4,  -9.000,  0.2294,   3.571,
217, 7740,  154.0, 20.8144,  24.849, 20.8437, 35.3976,   205.4,  -9.000,  0.2012,   3.512,
217, 7740,  156.0, 20.7859,  24.855, 20.8156, 35.3960,   205.1,  -9.000,  0.1899,   3.597,
217, 7740,  158.0, 20.7592,  24.861, 20.7893, 35.3948,   205.1,  -9.000,  0.1788,   3.524,
217, 7740,  160.0, 20.7381,  24.866, 20.7685, 35.3936,   204.8,  -9.000,  0.1600,   3.480,
217, 7740,  162.0, 20.7144,  24.871, 20.7452, 35.3922,   204.7,  -9.000,  0.1663,   3.654,
217, 7740,  164.0, 20.6880,  24.878, 20.7191, 35.3908,   204.5,  -9.000,  0.1437,   3.689,
217, 7740,  166.0, 20.6631,  24.883, 20.6946, 35.3895,   204.6,  -9.000,  0.1272,   3.875,
217, 7740,  168.0, 20.6418,  24.888, 20.6736, 35.3882,   204.8,  -9.000,  0.1270,   3.738,
217, 7740,  170.0, 20.6195,  24.893, 20.6518, 35.3868,   204.8,  -9.000,  0.1072,   3.710,
217, 7740,  172.0, 20.5980,  24.897, 20.6306, 35.3852,   204.7,  -9.000,  0.0968,   3.964,
217, 7740,  174.0, 20.5766,  24.902, 20.6095, 35.3833,   204.6,  -9.000,  0.0921,   3.651,
217, 7740,  176.0, 20.5548,  24.906, 20.5881, 35.3812,   204.7,  -9.000,  0.0819,   3.660,
217, 7740,  178.0, 20.5307,  24.911, 20.5644, 35.3787,   204.6,  -9.000,  0.0790,   3.892,
217, 7740,  180.0, 20.5101,  24.915, 20.5441, 35.3768,   204.7,  -9.000,  0.0711,   3.957,
217, 7740,  182.0, 20.4863,  24.919, 20.5207, 35.3743,   204.7,  -9.000,  0.0615,   3.864,
217, 7740,  184.0, 20.4601,  24.924, 20.4948, 35.3711,   204.6,  -9.000,  0.0545,   3.951,
217, 7740,  186.0, 20.4301,  24.929, 20.4651, 35.3669,   204.5,  -9.000,  0.0525,   4.268,
217, 7740,  188.0, 20.4031,  24.933, 20.4385, 35.3627,   204.3,  -9.000,  0.0433,   3.927,
217, 7740,  190.0, 20.3800,  24.936, 20.4157, 35.3593,   204.4,  -9.000,  0.0439,   3.924,
217, 7740,  192.0, 20.3359,  24.943, 20.3719, 35.3528,   203.9,  -9.000,  0.0344,   3.597,
217, 7740,  194.0, 20.3197,  24.945, 20.3561, 35.3505,   204.3,  -9.000,  0.0340,   3.885,
217, 7740,  196.0, 20.2914,  24.949, 20.3282, 35.3457,   204.2,  -9.000,  0.0290,   3.772,
217, 7740,  198.0, 20.2688,  24.952, 20.3059, 35.3416,   204.0,  -9.000,  0.0292,   4.089,
217, 7740,  200.0, 20.2426,  24.956, 20.2801, 35.3371,   203.7,  -9.000,  0.0259,   3.875,
219, 7830,    2.0, 23.3616,  24.026, 23.3620, 35.2582,   214.5,  -9.000,  0.1700,   4.502,
219, 7830,    4.0, 23.3507,  24.030, 23.3516, 35.2586,   213.8,  -9.000,  0.1617,   4.512,
219, 7830,    6.0, 23.3497,  24.030, 23.3509, 35.2586,   213.9,  -9.000,  0.1399,   4.130,
219, 7830,    8.0, 23.3478,  24.030, 23.3495, 35.2584,   213.7,  -9.000,  0.1444,   4.307,
219, 7830,   10.0, 23.3470,  24.031, 23.3490, 35.2584,   213.6,  -9.000,  0.1489,   4.355,
219, 7830,   12.0, 23.3468,  24.031, 23.3493, 35.2584,   213.7,  -9.000,  0.1499,   4.275,
219, 7830,   14.0, 23.3464,  24.031, 23.3493, 35.2585,   213.8,  -9.000,  0.1522,   4.237,
219, 7830,   16.0, 23.3458,  24.031, 23.3491, 35.2584,   214.0,  -9.000,  0.1567,   4.467,
219, 7830,   18.0, 23.3453,  24.031, 23.3490, 35.2584,   213.9,  -9.000,  0.1567,   4.281,
219, 7830,   20.0, 23.3449,  24.031, 23.3490, 35.2585,   213.9,  -9.000,  0.1568,   4.378,
219, 7830,   22.0, 23.3432,  24.032, 23.3477, 35.2584,   213.8,  -9.000,  0.1587,   4.256,
219, 7830,   24.0, 23.3434,  24.032, 23.3483, 35.2585,   214.0,  -9.000,  0.1586,   4.509,
219, 7830,   26.0, 23.3430,  24.032, 23.3484, 35.2581,   213.8,  -9.000,  0.1641,   4.126,
219, 7830,   28.0, 23.3400,  24.032, 23.3458, 35.2580,   213.8,  -9.000,  0.1645,   4.072,
219, 7830,   30.0, 23.3359,  24.034, 23.3421, 35.2580,   214.1,  -9.000,  0.1634,   4.046,
219, 7830,   32.0, 23.3349,  24.034, 23.3415, 35.2579,   214.0,  -9.000,  0.1681,   3.936,
219, 7830,   34.0, 23.3312,  24.035, 23.3382, 35.2578,   213.8,  -9.000,  0.1701,   3.910,
219, 7830,   36.0, 23.3303,  24.035, 23.3377, 35.2580,   214.0,  -9.000,  0.1740,   4.246,
219, 7830,   38.0, 23.3262,  24.036, 23.3340, 35.2579,   213.9,  -9.000,  0.1779,   4.003,
219, 7830,   40.0, 23.3235,  24.037, 23.3318, 35.2578,   214.1,  -9.000,  0.1798,   3.950,
219, 7830,   42.0, 23.3190,  24.039, 23.3276, 35.2584,   213.9,  -9.000,  0.1844,   3.875,
219, 7830,   44.0, 23.3122,  24.040, 23.3213, 35.2576,   214.1,  -9.000,  0.1890,   3.684,
